GHGRP ID,Landfill ID,landfill_name,Landfill Alias,us_state,Physical Address,City,County,Zip Code,Latitude,Longitude,Military Landfill?,On Tribal Land?,Anaerobic Digester?,Composting?,Solar Project?,Wind Project?,Ownership Type,Landfill Owner Organization(s),Landfill Operator Organization,Year Landfill Opened,Landfill Closure Year,Current Landfill Status,Design Landfill Area (acres),Current Landfill Area (acres),Design Landfill Depth (feet),Current Landfill Depth (feet),Landfill Design Capacity (tons),waste_in_place,waste_in_place_year,annual_waste_acceptance,Annual Waste Acceptance Year,Does LF Recirculate Leachate?,Leachate Recirc Frequency (Past 10 Yrs),Permitted as RD&D LF?,LFG Generated (mmscfd),LFG Collection System In Place?,LFG Collected (mmscfd),LFG Collected Year,Percent Methane,Flares in Place?,Number of Flares,LFG Flared (mmscfd),LFG Flared Year,Gas Collection System Comments,Projected Direct Reductions (MMTCO2e/yr) - MW,Projected Avoided Reductions (MMTCO2e/yr) - MW,Project ID,Current Project Status,Project Name,Project Start Date,Project Shutdown Date,Project Type Category,LFG Energy Project Type,RNG Delivery Method,LFG Use Details,Actual MW Generation,Rated MW Capacity,LFG Flow to Project (mmscfd),Potential End Users,End User(s),Project Developer(s),Project Owner(s),Product Supplier(s),Self-Developed,Current Year Emission Reductions (MMTCO2e/yr) - Direct,Current Year Emission Reductions (MMTCO2e/yr) - Avoided
1002466,1330,South Shelby Landfill,Holmes Road Landfill,TN,5494 Malone Road,Memphis,Shelby,38118,34.99809,-89.9189,No,No,No,Yes,No,No,Private,"Republic Services, Inc.","Republic Services, Inc.",1981,2051,Open,420,316.4,90,,"53,078,559","33,221,124",2019,"498,321",2019,No,Not used,No,11.7,Yes,5.185,2019,52.7,Yes,2,,,"2012-168 wells, system capacity=8000 acfm, passive vents/flares too.",,,201007-0,Operational,Project #2,8/18/20,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,"RNG production capacity is 4,000 MMBtu/day, the equivalent of nearly 33,250 GGE/day",,,6.29,,BP Energy Company,"Aria Energy, LLC","Aria Energy, LLC; BP Energy Company",,No,0.5506,0.0496
1006286,1437,Summit Landfill,Chattanooga LF,TN,4296 Old Woodland Drive,Ooltewah,Hamilton,37363,35.056114,-85.087079,No,No,No,No,No,No,Public,"City of Chattanooga, TN","City of Chattanooga, TN",1980,1999,Closed,180,100,130,130,"6,434,000","6,434,000",1999,"110,768",1999,No,Not used,No,2.37,Yes,0.2,2019,44.8,Yes,1,0.2,2019,"1/06-48 wells in place.; 2010-48 wells, system capacity=2100 acfm.",,,1513-0,Shutdown,Project #1,9/1/05,8/11/09,Electricity,Reciprocating Engine,,LFG is dehydrated via a 38 deg. chiller system for use in (1) 1 MW engine,1,1,,,Tennessee Valley Authority (TVA),"Cogeneration Technologies, Inc.",,,No,,
1006286,1437,Summit Landfill,Chattanooga LF,TN,4296 Old Woodland Drive,Ooltewah,Hamilton,37363,35.056114,-85.087079,No,No,No,No,No,No,Public,"City of Chattanooga, TN","City of Chattanooga, TN",1980,1999,Closed,180,100,130,130,"6,434,000","6,434,000",1999,"110,768",1999,No,Not used,No,2.37,Yes,0.2,2019,44.8,Yes,1,0.2,2019,"1/06-48 wells in place.; 2010-48 wells, system capacity=2100 acfm.",,,1513-1,Shutdown,"Project #1, Expansion #1",2/1/08,8/11/09,Electricity,Reciprocating Engine,,Waukesha APG 1000,1,,,,Tennessee Valley Authority (TVA),"Cogeneration Technologies, Inc.",,General Electric - Distributed Power,No,,
1006286,1437,Summit Landfill,Chattanooga LF,TN,4296 Old Woodland Drive,Ooltewah,Hamilton,37363,35.056114,-85.087079,No,No,No,No,No,No,Public,"City of Chattanooga, TN","City of Chattanooga, TN",1980,1999,Closed,180,100,130,130,"6,434,000","6,434,000",1999,"110,768",1999,No,Not used,No,2.37,Yes,0.2,2019,44.8,Yes,1,0.2,2019,"1/06-48 wells in place.; 2010-48 wells, system capacity=2100 acfm.",,,181055-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1331,Sykes Road,,TN,Sykes Road,Millington,Shelby,38053,35.308,-89.9118,No,No,No,No,No,No,Private,"Republic Services, Inc.","Republic Services, Inc.",1972,1981,Closed,,,,,,,,,,Unknown,Not used,No,,No,,,,No,,,,,,,1407-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1438,Tipton County LF,,TN,,Brighton,Tipton,38011,,,No,No,No,No,No,No,Public,"Tipton County, TN",,1972,1996,Closed,,,,,,"782,737",,"35,750",,Unknown,Not used,No,,No,,,,No,,,,,,,1514-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1439,Tri-Cities/Dresden LF,,TN,,Dresden,Weakley,,36.202778,-83.780279,No,No,No,No,No,No,Private,City of Dresden; City of Sharon,,1972,1993,Closed,,,,,,"59,837",,"3,157",,Unknown,Not used,No,,No,,,,No,,,,,,,1515-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1004644,1440,Twin Oaks,,TN,7826 Old Rutledge Pike,Knoxville,Knox,37924,36.046126,-83.808143,No,No,No,No,No,No,Private,Elizabeth Ann Farmer,"Republic Services, Inc.",1982,1993,Closed,45,,,35,,"1,505,520",,"26,524",,Unknown,Not used,No,,Yes,0.36,,50,Yes,1,0.36,,"9/10-31 wells over 45 acres, 1 enclosed flare.",,,1516-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1441,Union County LF,,TN,,Luttrell,Union,37779,,,No,No,No,No,No,No,Public,"Union County, TN",,1972,1997,Closed,,,,,,"384,572",,"28,028",,Unknown,Not used,No,,No,,,,No,,,,,,,1517-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1442,Upper Cumberland LF,,TN,776 Terry Odle Road,Red Boiling Springs,Clay,37150,36.560415,-85.70786,No,No,No,No,No,No,Private,Upper Cumberland Solid Waste,,1991,,Open,,17,,,,"133,987",,"9,724",,Unknown,Not used,No,,No,,,,No,,,,,,,1518-0,Future Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1443,UT Knoxville LF,,TN,,,Knox,,,,No,No,No,No,No,No,Private,UT Knoxville,,1971,,Closed,,,,,,,,,,Unknown,Not used,No,,No,,,,No,,,,,,,1519-0,Unknown,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1444,Van Buren County LF,,TN,,,Van Buren,,,,No,No,No,No,No,No,Public,Van Buren County,,1972,1997,Closed,,,,,,"186,025",,"4,004",,Unknown,Not used,No,,No,,,,No,,,,,,,1520-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1003207,11682,Volunteer Regional Landfill,,TN,"300 Roberta Lane
off Bear Creek Road",Oneida,Scott,37841,36.551,-84.486,No,No,No,No,No,No,Private,"Waste Connections, Inc.","Waste Connections, Inc.",2000,2041,Open,87,42.5,,,"11,943,300","5,519,507",2019,"285,847",2019,No,Occasionally but not every year,No,1.43,Yes,0.945,2019,35,Yes,,0.945,2019,"2012-21 wells, system capacity=2100 acfm.",0.0769,0.0089,181036-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1446,Weakley County LF,,TN,,,Weakley,,,,No,No,No,No,No,No,Private,Barker Brothers Incorporated,,1972,1994,Closed,,,,,,,,,,Unknown,Not used,No,,No,,,,No,,,,,,,1522-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1007889,1387,West Camden Sanitary Landfill,H&W Environmental Services,TN,2410 Highway 70 West,Camden,Benton,38320,36.0545,-88.1375,No,No,No,No,No,No,Private,"Waste Management, Inc.","Waste Management, Inc.",1994,2048,Open,162,95,150,110,"25,901,970","12,704,084",2019,"555,289",2019,No,Not used,No,4.96,Yes,3.156,2019,55.2,Yes,1,,,"9/10-67 wells over 60 acres, system installed in 1997, 1 open flare.; 2012-94 wells, system capacity=6400 scfm.",,,1463-0,Operational,Project #1,12/31/12,,Electricity,Reciprocating Engine,,"(3) Caterpillar G3520C low-emission, lean-burn, four-stroke, turbocharged, after-cooled engines, each rated at 2,233 bhp or 14.53 MMBtu/hr",4.34,4.8,1.92,,Tennessee Valley Authority (TVA),"WM Renewable Energy, LLC","WM Renewable Energy, LLC","Caterpillar, Inc.",Yes,0.1961,0.0227
,1447,White County LF,,TN,6010 Gum Springs Mountain Road,Sparta,White,38583,35.893,-85.582,No,No,No,No,No,No,Public,"White County, TN",,1977,,Open,,,,,,"214,429",,"11,440",,Unknown,Not used,No,,No,,,,No,,,,,,,1523-0,Future Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1004655,1448,Williamson County LF,,TN,5750 Pinewood Road,Franklin,Williamson,37064,35.885,-87.085,No,No,No,No,No,No,Public,"Williamson County, TN","Williamson County, TN",1974,1998,Closed,,108.1,20,,,"1,454,272",,"57,000",,Unknown,Not used,No,0.31,No,,,,No,,,,2012-Passive vents/flares only.,,,1524-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1449,Wilson County LF,,TN,,Lebanon,Wilson,37087,36.260278,-86.299446,No,No,No,No,No,No,Public,"Wilson County, TN",,1973,1997,Closed,,,,,,"594,158",,"14,300",,Unknown,Not used,No,,No,,,,No,,,,,,,1525-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1004377,12201,121 Regional Disposal Facility,,TX,3820 Sam Rayburn Highway,Melissa,Collin,75454,33.295432,-96.518814,No,No,No,No,No,No,Public,"North Texas Municipal Water District, TX",,2004,2056,Open,,89.4,,,"94,356,933","11,704,886",2019,"1,013,426",2019,No,Occasionally but not every year,No,,Yes,5.866,2019,58,Yes,1,,,"2010-Passive venting.; 6/12-Flares are now operational.; 2012-47 wells, system capacity=4000 acfm, passive vents/flares too.; 1/17-89 wells, 30-ft candlestick flare.; 12/17-Adding ~75 more wells in 2018.",,,181123-0,Operational,Project #1,12/15/17,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,"Physical solvent process with patented enhancements to remove CO2, H2O, H2S, siloxanes, and other impurities from LFG, RNG is transported 5.5 miles and sold into adjoining natural gas pipeline to be used for vehicle fuel",,,5.62,,Atmos Pipeline-Texas; Shell Energy North America,"Morrow Renewables, LLC","Morrow Renewables, LLC",,No,0.4920,0.0443
1004377,12201,121 Regional Disposal Facility,,TX,3820 Sam Rayburn Highway,Melissa,Collin,75454,33.295432,-96.518814,No,No,No,No,No,No,Public,"North Texas Municipal Water District, TX",,2004,2056,Open,,89.4,,,"94,356,933","11,704,886",2019,"1,013,426",2019,No,Occasionally but not every year,No,,Yes,5.866,2019,58,Yes,1,,,"2010-Passive venting.; 6/12-Flares are now operational.; 2012-47 wells, system capacity=4000 acfm, passive vents/flares too.; 1/17-89 wells, 30-ft candlestick flare.; 12/17-Adding ~75 more wells in 2018.",,,181123-1,Operational,"Project #1, Expansion #1",1/1/19,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,"Physical solvent process with patented enhancements to remove CO2, H2O, H2S, siloxanes, and other impurities from LFG, RNG is transported 5.5 miles and sold into adjoining natural gas pipeline to be used for vehicle fuel",,,0.55,,Atmos Pipeline-Texas; Shell Energy North America,"Morrow Renewables, LLC","Morrow Renewables, LLC",,No,0.0482,0.0043
1012891,21132,Abilene Environmental Landfill,,TX,1984 FM 3034,Abilene,Jones,79601,32.530345,-99.745768,No,No,No,No,No,No,Private,Abilene Environmental Landfill Inc.,,2006,2067,Open,,,,,"15,280,115","1,701,575",2019,"176,101",2019,No,Not used,No,,No,,,,No,,,,,0.0598,0.0069,201361-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,
1007357,1490,Abilene Regional Landfill,BFI - Abilene Landfill,TX,FM 277 / 83 & FM 3034,Abilene,Jones,79601,32.535,-99.7535,No,No,No,No,No,No,Private,"Republic Services, Inc.","Republic Services, Inc.",1982,2372,Open,368,114.1,90,,"69,106,954","7,700,226",2019,"202,469",2019,Yes,Several times per year,No,2.32,Yes,0.947,2019,45.1,Yes,,0.947,2019,"2010-53 wells, system capacity=3500 acfm.",0.077,0.0089,1567-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,No,,
1007072,1494,Altair Disposal Services LLC,Laidlaw Environmental SLF,TX,"5464 Highway 71
2 miles N of Altair on W side of Hwy 71",Altair,Colorado,77412,29.594168,-96.486668,No,No,No,No,No,No,Private,Clean Harbors,Clean Harbors,1973,2027,Open,,157,,,,"8,581,378",2009,"40,132",2019,No,Several times per year,No,,No,,,,No,,,,2010-Passive venting only.,,,1571-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1005392,12202,Angelina County Waste Management Center,,TX,7521 FM 58,Lufkin,Angelina,75901,31.24451,-94.69937,No,No,No,No,No,No,Public,"Angelina County, TX",,1992,2038,Open,,41.9,,,"4,795,875","3,283,616",2019,"102,796",2019,No,Not used,No,0.677,Yes,0.552,2019,44.7,Yes,,0.552,2019,"2010-Passive venting.; 2012-16 wells, system capacity=1500 acfm.",0.0449,0.0052,181124-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,No,,
1002645,1467,Arlington LF,City of Arlington LF,TX,800 Mosier Valley Road,Euless,Tarrant,76040,32.8,-97.108334,No,No,No,Yes,No,No,Public,"City of Arlington, TX","Republic Services, Inc.",1965,2062,Open,,248.5,60,60,"28,547,930","26,760,100",2019,"999,762",2019,No,Not used,No,5.53,Yes,4.131,2019,56,Yes,1,0,,"Enclosed flare, will be used for back-up only once project is online.; 2012-131 wells, system capacity=3000 acfm.",,,1544-0,Shutdown,Project #1,4/1/03,12/1/19,Electricity,Cogeneration,,"LFG is compressed and piped 4 miles at 60 psig to WWTP, used as supplemental fuel to run 2 Solar Taurus 60 gas turbines (5.2 MW each) along with the WWTP biogas, heat recovery system on turbines",5,10.4,2.9,,Village Creek Water Reclamation Facility (VCWRF),Renovar Energy Corp.,,Solar Turbines Incorporated,No,,
1002645,1467,Arlington LF,City of Arlington LF,TX,800 Mosier Valley Road,Euless,Tarrant,76040,32.8,-97.108334,No,No,No,Yes,No,No,Public,"City of Arlington, TX","Republic Services, Inc.",1965,2062,Open,,248.5,60,60,"28,547,930","26,760,100",2019,"999,762",2019,No,Not used,No,5.53,Yes,4.131,2019,56,Yes,1,0,,"Enclosed flare, will be used for back-up only once project is online.; 2012-131 wells, system capacity=3000 acfm.",,,201244-0,Operational,Project #2,12/1/19,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,RNG from both LFG and WWRF digester gas; process includes a nitrogen rejection unit (NRU),,,,,,,"Mas Energy, LLC",,No,0.0000,0.0000
1007800,1479,Atascocita RDF,WMI/Atascocita LF,TX,3623 Wilson Road,Humble,Harris,77396,29.958334,-95.238334,No,No,No,No,No,No,Private,"Waste Management, Inc.","Waste Management, Inc.",1983,2041,Open,310,205.5,,,"61,779,198","37,827,294",2019,"1,302,991",2019,No,Occasionally but not every year,No,13.13,Yes,9.046,2019,54.5,Yes,3,2.96,2019,"5/05-107 gas collection wells.; 2012-174 wells, system capacity=18200 acfm.; 3/18-Installing additional wells.",,,101864-0,Shutdown,Project #1,6/1/03,2/28/18,Electricity,Reciprocating Engine,,"(5) Jenbacher 616 engines, 1.7 MW each",5.8,8.5,3.025,,Reliant Energy,"Reliant Energy; Waste Management, Inc.",Montauk Energy,GE Energy - Jenbacher Gas Engines,No,,
1007800,1479,Atascocita RDF,WMI/Atascocita LF,TX,3623 Wilson Road,Humble,Harris,77396,29.958334,-95.238334,No,No,No,No,No,No,Private,"Waste Management, Inc.","Waste Management, Inc.",1983,2041,Open,310,205.5,,,"61,779,198","37,827,294",2019,"1,302,991",2019,No,Occasionally but not every year,No,13.13,Yes,9.046,2019,54.5,Yes,3,2.96,2019,"5/05-107 gas collection wells.; 2012-174 wells, system capacity=18200 acfm.; 3/18-Installing additional wells.",,,101864-1,Shutdown,"Project #1, Expansion #1",7/1/04,2/28/18,Electricity,Reciprocating Engine,,(1) Jenbacher 616 engines at 1.7 MW,1.16,1.7,0.605,,Reliant Energy,"Reliant Energy; Waste Management, Inc.",Montauk Energy,GE Energy - Jenbacher Gas Engines,No,,
1007800,1479,Atascocita RDF,WMI/Atascocita LF,TX,3623 Wilson Road,Humble,Harris,77396,29.958334,-95.238334,No,No,No,No,No,No,Private,"Waste Management, Inc.","Waste Management, Inc.",1983,2041,Open,310,205.5,,,"61,779,198","37,827,294",2019,"1,302,991",2019,No,Occasionally but not every year,No,13.13,Yes,9.046,2019,54.5,Yes,3,2.96,2019,"5/05-107 gas collection wells.; 2012-174 wells, system capacity=18200 acfm.; 3/18-Installing additional wells.",,,200969-0,Operational,Project #2,5/2/18,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,"designed for 10.8 mmscfd inlet, Air Liquide membrane Biogaz system for CO2 membrane separation, Molecular Gate adsoprtion technology, & PSB deoxo and dryer, plant will provide RNG to the transportation market; CNG fuel",,,4.84,,Houston Pipe Line Company LP,Montauk Energy,Montauk Energy,Air Liquide Biogas,No,0.4237,0.0382
1007800,1479,Atascocita RDF,WMI/Atascocita LF,TX,3623 Wilson Road,Humble,Harris,77396,29.958334,-95.238334,No,No,No,No,No,No,Private,"Waste Management, Inc.","Waste Management, Inc.",1983,2041,Open,310,205.5,,,"61,779,198","37,827,294",2019,"1,302,991",2019,No,Occasionally but not every year,No,13.13,Yes,9.046,2019,54.5,Yes,3,2.96,2019,"5/05-107 gas collection wells.; 2012-174 wells, system capacity=18200 acfm.; 3/18-Installing additional wells.",,,200969-1,Operational,"Project #2, Expansion #1",1/1/19,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,"designed for 10.8 mmscfd inlet, Air Liquide membrane Biogaz system for CO2 membrane separation, Molecular Gate adsoprtion technology, & PSB deoxo and dryer, plant will provide RNG to the transportation market; CNG fuel",,,1.24,,Houston Pipe Line Company LP,Montauk Energy,Montauk Energy,Air Liquide Biogas,No,0.1086,0.0098
1007894,1464,Austin Community RDF,,TX,"9900 Giles Road
off East 290",Austin,Travis,78754,30.34522,-97.61395,No,No,No,No,No,No,Private,"Waste Management, Inc.","Waste Management, Inc.",1981,2025,Open,254,184,,94,"28,568,616","22,963,487",2019,"943,983",2019,Yes,Occasionally but not every year,No,6.82,Yes,4.316,2019,46.5,Yes,1,,,"9/10-110 wells over 160 acres, system installed in 1993, 1 open flare.; 2012-118 wells, system capacity=2100 acfm.",,,1566-1,Shutdown,"Project #1 (Combination Project, Expansion #1)",1/1/98,1/1/00,Electricity,Reciprocating Engine,,,,,,,Austin Energy,"Toro Energy, Inc.",,,No,,
1007894,1464,Austin Community RDF,,TX,"9900 Giles Road
off East 290",Austin,Travis,78754,30.34522,-97.61395,No,No,No,No,No,No,Private,"Waste Management, Inc.","Waste Management, Inc.",1981,2025,Open,254,184,,94,"28,568,616","22,963,487",2019,"943,983",2019,Yes,Occasionally but not every year,No,6.82,Yes,4.316,2019,46.5,Yes,1,,,"9/10-110 wells over 160 acres, system installed in 1993, 1 open flare.; 2012-118 wells, system capacity=2100 acfm.",,,180432-0,Operational,Project #2,9/1/07,,Electricity,Reciprocating Engine,,(4) Caterpillar 3520 engines,4.4,6.4,2.65,,Electric Reliability Council of Texas [ERCOT],"WM Renewable Energy, LLC",,"Caterpillar, Inc.",Yes,0.1988,0.0230
1007684,1822,Baytown Landfill,Sanifill Of Texas-Baytown LF,TX,4791 Tri City Beach Road,Baytown,Chambers,77523,29.671667,-94.916667,No,No,No,No,No,No,Private,"Waste Management, Inc.","Waste Management, Inc.",1985,2038,Open,260,124,40,,"14,883,495","10,167,548",2019,"345,013",2019,No,Occasionally but not every year,No,3.96,Yes,2.252,2019,42,Yes,1,2.252,2019,"LFG flared 24/7.; 2012-88 wells, system capacity=5850 scfm.",,,101885-0,Shutdown,Project #1,1/24/03,1/1/16,Electricity,Reciprocating Engine,,"(4) Jenbacher 320 engines, 968 kW each",3.9,3.9,1.73,,Reliant Energy,,Montauk Energy,GE Energy - Jenbacher Gas Engines,No,,
,1466,Bell County/Sparks LF,,TX,Landfill Road,Holland,Bell,76534,30.926,-97.3835,No,No,No,No,No,No,Public,Bell County,Bell County,1994,2001,Closed,,,,,,"343,200",,"114,400",,Unknown,Not used,No,,No,,,,No,,,,,,,1543-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1481,Bell Processing Inc. LF,,TX,,Wichita Falls,Wichita,76308,32.716667,-97.8575,No,No,No,No,No,No,Private,Bell Processing Inc,Bell Processing Inc,1990,2001,Closed,,,,,,,,"114,400",,Unknown,Not used,No,,No,,,,No,,,,,,,1558-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,10420,Bellfort Boulevard Landfill,,TX,3300 Bellfort Boulevard,Houston,Harris,77051,29.669,-95.372,No,No,No,No,No,No,Public,"City of Houston, TX",,1954,1970,Closed,,264,,45,,"9,731,720",,,,Unknown,Not used,No,,Unknown,,,,Unknown,,,,,,,180888-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1488,Best Pak Disposal Inc. LF,,TX,,Pattison,Waller,,,,No,No,No,No,No,No,Private,"Waste Management, Inc.","Waste Management, Inc.",,2001,Closed,,,,,,,,"88,088",,Unknown,Not used,No,,No,,,,No,,,,,,,1565-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1513,BFI LF,,TX,,Abilene,Taylor,,32.46784,-99.71451,No,No,No,No,No,No,Private,Pine Street Salvage Company,Pine Street Salvage Company,1993,1997,Closed,,,,,,"745,888",,"186,472",,Unknown,Not used,No,,Yes,,,50,No,,,,,,,1590-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1011455,20716,Blossom Prairie Landfill,,TX,1096 CR 15100,Blossom,Lamar,75416,33.623,-95.335,No,No,No,No,No,No,Private,"Waste Connections, Inc.",,2010,2238,Open,,15,,,"58,401,609","1,587,818",2019,"219,951",2019,Yes,Occasionally but not every year,No,0.335,No,,,,No,,,,,0.0272,0.0032,200923-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,
1003806,1520,Blue Bonnet LF,,TX,10500 Beaumont Highway,Houston,Harris,77078,29.818258,-95.24369,No,No,No,No,No,No,Private,"Waste Management, Inc.","Waste Management, Inc.",1979,1998,Closed,,44,,,,"2,564,239",1998,"128,212",1998,Unknown,Not used,No,0.732,Yes,0.559,2016,49.1,Yes,,0.559,2016,"5/05-65 gas collection wells.; 2012-53 wells, system capacity=1600 acfm.",,,1597-0,Shutdown,Project #1,3/1/03,12/31/09,Electricity,Reciprocating Engine,,"(2) Jenbacher 320 engines, 968 kW each",1.936,,0.928,,Reliant Energy,,Montauk Energy,GE Energy - Jenbacher Gas Engines,No,,
1003806,1520,Blue Bonnet LF,,TX,10500 Beaumont Highway,Houston,Harris,77078,29.818258,-95.24369,No,No,No,No,No,No,Private,"Waste Management, Inc.","Waste Management, Inc.",1979,1998,Closed,,44,,,,"2,564,239",1998,"128,212",1998,Unknown,Not used,No,0.732,Yes,0.559,2016,49.1,Yes,,0.559,2016,"5/05-65 gas collection wells.; 2012-53 wells, system capacity=1600 acfm.",,,1597-1,Shutdown,"Project #1, De-Expansion #1",1/1/10,1/1/16,Electricity,Reciprocating Engine,,"(2) Jenbacher 320 engines, 968 kW each",1,1.936,,,Reliant Energy,,Montauk Energy,GE Energy - Jenbacher Gas Engines,No,,
1005891,1812,Blue Ridge LF,,TX,2200 FM 521,Fresno,Fort Bend,77545,29.5559,-95.4419,No,No,No,No,No,No,Private,"Republic Services, Inc.","Republic Services, Inc.",1993,2110,Open,750,239,36,,"25,513,290","23,494,698",2019,"994,153",2019,No,Not used,No,,Yes,10.488,2019,56.7,Yes,4,0.68,2019,"2012-154 wells, system capacity=7800 acfm.; 5/18-Installing 38 new wells during 2018.",,,101871-0,Shutdown,Project #1,12/1/09,3/31/18,Direct,Boiler,,34-mile pipeline to (2) boilers,,,4.32,,INEOS Olefins & Polymers,"Integrys Energy Services, Inc.; LGS Development, L.P.",,Fluid Components International (FCI),No,,
1005891,1812,Blue Ridge LF,,TX,2200 FM 521,Fresno,Fort Bend,77545,29.5559,-95.4419,No,No,No,No,No,No,Private,"Republic Services, Inc.","Republic Services, Inc.",1993,2110,Open,750,239,36,,"25,513,290","23,494,698",2019,"994,153",2019,No,Not used,No,,Yes,10.488,2019,56.7,Yes,4,0.68,2019,"2012-154 wells, system capacity=7800 acfm.; 5/18-Installing 38 new wells during 2018.",,,181052-0,Shutdown,Project #2,12/1/09,12/31/10,Electricity,Reciprocating Engine,,(1) Caterpillar 3520,1.6,1.6,0.648,,Champion Technologies,,,"Caterpillar, Inc.; Fluid Components International (FCI)",No,,
1005891,1812,Blue Ridge LF,,TX,2200 FM 521,Fresno,Fort Bend,77545,29.5559,-95.4419,No,No,No,No,No,No,Private,"Republic Services, Inc.","Republic Services, Inc.",1993,2110,Open,750,239,36,,"25,513,290","23,494,698",2019,"994,153",2019,No,Not used,No,,Yes,10.488,2019,56.7,Yes,4,0.68,2019,"2012-154 wells, system capacity=7800 acfm.; 5/18-Installing 38 new wells during 2018.",,,201010-0,Operational,Project #3,11/30/18,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,"Physical solvent process with patented enhancements and catalytic oxygen removal - removes CO2, H2O, H2S, siloxanes, and other impurities from LFG; gas is transported and sold into adjoining natural gas pipeline; 11.52 mmscfd inlet capacity",,,9.8,,"Element Markets, LLC","Morrow Renewables, LLC","Morrow Renewables, LLC",,No,0.8579,0.0773
1004884,12207,Brownsville Municipal Landfill,,TX,9000 FM 802,Brownsville,Cameron,78521,25.936,-97.385,No,No,No,Yes,No,No,Public,"City of Brownsville, TX",,1979,2050,Open,130,130,,,"21,663,707","6,282,225",2019,"338,263",2019,No,Not used,No,1.85,Yes,0.594,2019,55.2,Yes,,0.594,2019,"2012-16 wells, system capacity=2000 acfm.; 7/20-Original 16 wells cover 32 acres, will add 38 more wells over 120 acres in 2021.",0.0483,0.0056,181129-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,No,,
1005893,1803,C&T Regional Landfill,R.E. Wolfe,TX,"Hwy 1017
4.5 miles west of Hwy 281",Linn,Hidalgo,78563,26.60616,-98.19399,No,No,No,No,No,No,Private,"Republic Services, Inc.","Republic Services, Inc.",1984,2004,Closed,94,72,,40,"3,951,000","3,844,000",2002,"33,751",2004,No,Not used,No,4.08,Yes,0.554,2019,26.5,Yes,1,0.554,2019,"3/03-GCCS has 33 extraction wells, expansion is planned for next year to add 20 more wells.; 2012-64 wells, system capacity=2500 acfm.",,,101861-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1005482,1514,Caliche Canyon LF,City of Lubbock LF,TX,"8425 N. Avenue P
1 mile N of FM2641, .5 E of FM 1264",Lubbock,Lubbock,79403,33.670834,-101.86,No,No,No,No,No,No,Public,"City of Lubbock, TX","City of Lubbock, TX",1970,2027,Open,,230,60,,,"5,937,970",2019,"25,538",2019,No,Not used,No,2,Yes,0.502,2019,,Yes,,0.502,2019,"2012-211 wells, system capacity=3600 acfm, passive vents/flares too.",0.0408,0.0047,1591-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,No,,
